DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,IF_DELAY
-3.0,929,-5.0,0
-6.0,697,-5.0,0
-8.0,867,-17.0,0
0.0,907,-15.0,0
101.0,526,86.0,1
0.0,640,2.0,0
-4.0,1448,-8.0,0
-6.0,1076,-22.0,0
-2.0,731,-21.0,0
-1.0,545,-11.0,0
-5.0,1501,-26.0,0
-5.0,950,-5.0,0
0.0,444,-12.0,0
-2.0,762,-30.0,0
0.0,581,-21.0,0
-6.0,547,-23.0,0
-9.0,544,-20.0,0
-1.0,722,0.0,0
-7.0,145,-18.0,0
-5.0,106,-25.0,0
-4.0,584,-13.0,0
9.0,1009,11.0,1
2.0,2603,-8.0,0
33.0,408,29.0,1
0.0,557,-1.0,0
31.0,108,17.0,1
7.0,190,12.0,1
-6.0,431,-16.0,0
-8.0,574,-10.0,0
-8.0,462,-9.0,0
-4.0,817,-6.0,0
-1.0,205,-10.0,0
136.0,584,111.0,1
4.0,308,1.0,0
12.0,342,3.0,0
-1.0,409,-11.0,0
3.0,2288,-1.0,0
-2.0,626,-22.0,0
2.0,630,-14.0,0
-1.0,1195,-24.0,0
-3.0,719,-24.0,0
-5.0,175,-10.0,0
53.0,532,37.0,1
-1.0,1947,-15.0,0
-2.0,271,-14.0,0
1.0,448,-7.0,0
3.0,100,4.0,0
-2.0,601,-7.0,0
-7.0,402,-15.0,0
-4.0,618,-17.0,0
33.0,137,40.0,1
-4.0,463,-9.0,0
-1.0,954,2.0,0
-2.0,787,-5.0,0
10.0,460,-1.0,0
-7.0,1173,-15.0,0
47.0,1733,7.0,0
6.0,837,5.0,0
-4.0,220,-13.0,0
16.0,404,8.0,0
7.0,255,9.0,0
11.0,647,9.0,0
21.0,338,35.0,1
35.0,1262,25.0,1
13.0,601,10.0,1
-1.0,446,-2.0,0
39.0,480,40.0,1
8.0,569,7.0,0
-9.0,1547,-5.0,0
24.0,226,23.0,1
57.0,365,52.0,1
11.0,679,-7.0,0
1.0,247,10.0,1
-2.0,918,9.0,0
-2.0,1005,-10.0,0
-7.0,1258,-13.0,0
81.0,237,113.0,1
5.0,1562,5.0,0
1.0,1089,-10.0,0
-2.0,1107,-3.0,0
-19.0,1216,-25.0,0
1.0,2417,-17.0,0
-2.0,546,-12.0,0
-2.0,545,-11.0,0
-3.0,853,-9.0,0
0.0,746,-17.0,0
-3.0,1947,-12.0,0
-3.0,164,-6.0,0
-5.0,594,-7.0,0
-10.0,694,-21.0,0
0.0,920,5.0,0
0.0,552,-7.0,0
28.0,674,20.0,1
-6.0,461,-13.0,0
-6.0,413,-11.0,0
-1.0,213,-25.0,0
65.0,234,50.0,1
81.0,280,84.0,1
13.0,862,30.0,1
27.0,1276,13.0,1
21.0,1075,8.0,0
-10.0,908,-8.0,0
34.0,209,33.0,1
89.0,468,95.0,1
-8.0,599,-13.0,0
-11.0,184,-35.0,0
-2.0,903,-16.0,0
-2.0,765,-6.0,0
0.0,594,-1.0,0
-1.0,1023,-24.0,0
39.0,86,33.0,1
-8.0,258,-21.0,0
-1.0,964,5.0,0
14.0,1400,25.0,1
3.0,524,25.0,1
7.0,261,6.0,0
6.0,1208,-1.0,0
47.0,1773,32.0,1
7.0,1379,-8.0,0
6.0,888,4.0,0
1.0,425,-3.0,0
-9.0,587,-5.0,0
7.0,628,-5.0,0
35.0,1056,35.0,1
29.0,308,29.0,1
-5.0,319,4.0,0
-5.0,1073,-18.0,0
19.0,304,18.0,1
33.0,621,26.0,1
34.0,372,26.0,1
50.0,472,35.0,1
-7.0,1020,-8.0,0
26.0,612,13.0,1
5.0,460,16.0,1
29.0,1172,19.0,1
-6.0,1005,-1.0,0
-2.0,356,-15.0,0
-2.0,646,-16.0,0
-5.0,712,-13.0,0
-3.0,153,-13.0,0
-1.0,666,-11.0,0
-2.0,442,-15.0,0
149.0,1927,136.0,1
-2.0,1199,-27.0,0
8.0,295,7.0,0
-6.0,143,-21.0,0
-5.0,250,-17.0,0
-13.0,658,-21.0,0
2.0,201,11.0,1
-4.0,137,18.0,1
24.0,425,14.0,1
-7.0,528,-12.0,0
39.0,589,27.0,1
2.0,223,-11.0,0
13.0,604,13.0,1
6.0,282,18.0,1
40.0,458,23.0,1
2.0,334,4.0,0
12.0,649,6.0,0
-3.0,558,-15.0,0
73.0,456,77.0,1
-3.0,1249,-3.0,0
79.0,270,69.0,1
0.0,200,-19.0,0
-2.0,316,1.0,0
-2.0,501,-18.0,0
37.0,359,43.0,1
36.0,337,25.0,1
0.0,1599,-9.0,0
1.0,748,-8.0,0
-5.0,817,25.0,1
1.0,871,37.0,1
6.0,216,-5.0,0
-1.0,493,0.0,0
-3.0,272,4.0,0
-1.0,1754,8.0,0
-1.0,622,-17.0,0
-3.0,967,11.0,1
-10.0,177,-17.0,0
33.0,84,17.0,1
24.0,191,16.0,1
1.0,108,-12.0,0
5.0,2586,-2.0,0
-4.0,892,-11.0,0
-3.0,119,-5.0,0
-10.0,919,-27.0,0
-1.0,2586,-7.0,0
-1.0,447,-6.0,0
-1.0,1747,-11.0,0
32.0,296,35.0,1
31.0,895,17.0,1
8.0,670,-2.0,0
-1.0,1587,14.0,1
0.0,787,-8.0,0
7.0,668,-7.0,0
3.0,1444,7.0,0
2.0,436,-1.0,0
21.0,337,30.0,1
0.0,1910,6.0,0
0.0,402,-8.0,0
15.0,1164,18.0,1
24.0,1024,40.0,1
0.0,337,-5.0,0
1.0,200,-10.0,0
1.0,1744,-27.0,0
11.0,888,0.0,0
-3.0,1009,-11.0,0
-3.0,2475,-6.0,0
38.0,1438,45.0,1
-3.0,985,5.0,0
5.0,731,-7.0,0
9.0,1389,-6.0,0
17.0,190,23.0,1
17.0,1121,8.0,0
-4.0,612,-17.0,0
-3.0,1032,-6.0,0
-8.0,1069,1.0,0
0.0,1599,-17.0,0
1.0,1990,16.0,1
-6.0,859,-14.0,0
0.0,534,-2.0,0
-1.0,214,-6.0,0
-6.0,2586,-12.0,0
-5.0,950,-45.0,0
0.0,1096,-17.0,0
-4.0,666,-29.0,0
-3.0,214,-16.0,0
2.0,1092,22.0,1
-8.0,399,-22.0,0
0.0,1199,13.0,1
-14.0,507,-25.0,0
-1.0,2417,-8.0,0
52.0,622,59.0,1
29.0,212,29.0,1
4.0,235,8.0,0
-15.0,1189,-19.0,0
10.0,397,-2.0,0
27.0,1303,28.0,1
-5.0,521,-26.0,0
29.0,639,28.0,1
19.0,1024,1.0,0
-8.0,316,-9.0,0
-10.0,872,-9.0,0
-1.0,1404,1.0,0
1.0,590,-16.0,0
-6.0,147,-16.0,0
-8.0,300,-19.0,0
14.0,409,7.0,0
7.0,1416,3.0,0
-4.0,337,-3.0,0
-5.0,854,-4.0,0
0.0,997,-10.0,0
8.0,787,11.0,1
-1.0,1121,-1.0,0
-1.0,1747,-16.0,0
-4.0,163,2.0,0
11.0,188,-8.0,0
116.0,156,111.0,1
-7.0,305,0.0,0
-4.0,759,-16.0,0
-3.0,1587,-15.0,0
-3.0,442,-9.0,0
31.0,1246,27.0,1
5.0,883,2.0,0
12.0,715,-2.0,0
12.0,2173,13.0,1
-2.0,762,-23.0,0
1.0,616,7.0,0
2.0,738,-7.0,0
4.0,486,-6.0,0
-1.0,721,-6.0,0
1.0,404,-9.0,0
2.0,2454,-2.0,0
-4.0,868,-3.0,0
2.0,175,15.0,1
10.0,469,8.0,0
15.0,868,17.0,1
104.0,247,113.0,1
0.0,1721,-18.0,0
-2.0,954,-7.0,0
19.0,987,10.0,1
6.0,588,25.0,1
-2.0,997,-15.0,0
-4.0,2342,4.0,0
-13.0,989,7.0,0
-4.0,937,-16.0,0
-7.0,1927,13.0,1
22.0,1029,15.0,1
-2.0,405,-17.0,0
-3.0,547,-12.0,0
-4.0,632,-26.0,0
3.0,409,-10.0,0
-1.0,2218,3.0,0
-8.0,1084,-12.0,0
3.0,431,4.0,0
18.0,308,14.0,1
-4.0,456,-14.0,0
-5.0,615,-17.0,0
-1.0,812,3.0,0
3.0,1021,-9.0,0
-12.0,125,-7.0,0
38.0,641,37.0,1
-1.0,137,-4.0,0
24.0,528,21.0,1
9.0,268,-7.0,0
58.0,672,46.0,1
18.0,624,25.0,1
-7.0,258,3.0,0
-3.0,802,10.0,1
18.0,862,32.0,1
-8.0,201,17.0,1
-1.0,427,27.0,1
-9.0,419,-27.0,0
-1.0,620,-6.0,0
14.0,1979,13.0,1
-4.0,100,3.0,0
14.0,599,-5.0,0
3.0,927,-23.0,0
11.0,853,21.0,1
17.0,1024,34.0,1
8.0,925,3.0,0
-7.0,944,-8.0,0
-3.0,238,-13.0,0
-12.0,31,-12.0,0
1.0,591,-6.0,0
-1.0,1416,-16.0,0
-2.0,821,-15.0,0
0.0,501,-18.0,0
-4.0,299,-14.0,0
-4.0,411,8.0,0
-4.0,606,-10.0,0
27.0,1504,31.0,1
-6.0,196,-3.0,0
-3.0,315,-22.0,0
0.0,500,-18.0,0
-4.0,1504,-14.0,0
0.0,669,6.0,0
9.0,859,4.0,0
4.0,649,34.0,1
5.0,223,2.0,0
-2.0,314,-5.0,0
-3.0,1771,-7.0,0
21.0,189,24.0,1
-2.0,533,-2.0,0
-1.0,223,-13.0,0
-2.0,937,-8.0,0
9.0,328,14.0,1
6.0,1814,-31.0,0
4.0,507,-2.0,0
5.0,853,10.0,1
134.0,991,145.0,1
-4.0,861,-13.0,0
4.0,602,8.0,0
-7.0,1065,-26.0,0
6.0,1201,-19.0,0
11.0,1634,5.0,0
3.0,1303,-21.0,0
9.0,731,13.0,1
2.0,1061,0.0,0
-5.0,700,-13.0,0
-5.0,631,-2.0,0
1.0,1235,3.0,0
-3.0,679,-10.0,0
68.0,956,64.0,1
-4.0,933,-7.0,0
-5.0,241,-22.0,0
11.0,1481,-11.0,0
-6.0,944,-6.0,0
0.0,1399,-17.0,0
-2.0,393,-15.0,0
8.0,1589,-13.0,0
19.0,957,11.0,1
-5.0,537,-25.0,0
-4.0,425,-21.0,0
-4.0,622,-28.0,0
9.0,916,32.0,1
16.0,967,42.0,1
-2.0,265,-11.0,0
55.0,235,35.0,1
15.0,327,15.0,1
-4.0,475,-11.0,0
-3.0,462,-11.0,0
-5.0,67,-1.0,0
-6.0,387,-16.0,0
47.0,391,40.0,1
-2.0,438,-17.0,0
-2.0,780,-19.0,0
27.0,236,21.0,1
-10.0,266,-18.0,0
0.0,872,-12.0,0
3.0,472,-5.0,0
20.0,2018,17.0,1
-3.0,1299,-28.0,0
-1.0,351,14.0,1
-7.0,376,8.0,0
47.0,406,29.0,1
-1.0,2565,-20.0,0
-5.0,1085,-15.0,0
7.0,944,15.0,1
0.0,1097,-16.0,0
-4.0,857,-4.0,0
-3.0,456,-12.0,0
-5.0,1096,-53.0,0
-6.0,296,-19.0,0
-1.0,212,22.0,1
0.0,820,-3.0,0
-7.0,192,1.0,0
-8.0,84,-13.0,0
-2.0,596,-8.0,0
-2.0,1475,-1.0,0
3.0,226,-1.0,0
-7.0,366,-18.0,0
-7.0,328,-12.0,0
8.0,449,-2.0,0
-7.0,427,-16.0,0
1.0,268,-13.0,0
3.0,468,-2.0,0
5.0,1222,-13.0,0
-8.0,193,-4.0,0
13.0,942,17.0,1
0.0,925,-6.0,0
-4.0,255,-8.0,0
57.0,187,48.0,1
-3.0,580,-7.0,0
16.0,248,23.0,1
1.0,347,6.0,0
34.0,239,27.0,1
45.0,1488,61.0,1
6.0,1235,16.0,1
15.0,1294,16.0,1
-1.0,1428,-12.0,0
2.0,533,5.0,0
-1.0,829,1.0,0
27.0,957,51.0,1
2.0,1891,-4.0,0
-4.0,587,8.0,0
29.0,972,18.0,1
7.0,459,3.0,0
29.0,390,26.0,1
16.0,763,5.0,0
-6.0,2586,-20.0,0
14.0,569,13.0,1
2.0,1096,0.0,0
4.0,2611,-17.0,0
-1.0,1744,-24.0,0
10.0,1242,-4.0,0
31.0,631,40.0,1
-11.0,859,-10.0,0
-7.0,94,-8.0,0
16.0,805,7.0,0
-1.0,1056,12.0,1
52.0,1174,40.0,1
15.0,2475,-27.0,0
-1.0,2079,-33.0,0
2.0,1171,-3.0,0
36.0,1127,16.0,1
-7.0,1069,-41.0,0
8.0,1576,-20.0,0
0.0,515,-10.0,0
-4.0,259,-15.0,0
8.0,235,3.0,0
8.0,680,-9.0,0
0.0,606,-17.0,0
5.0,900,7.0,0
-9.0,227,-21.0,0
-9.0,641,0.0,0
6.0,989,-9.0,0
-6.0,483,-15.0,0
-5.0,665,-3.0,0
-7.0,290,-11.0,0
38.0,1076,-1.0,0
7.0,1874,-20.0,0
7.0,1452,-14.0,0
34.0,1605,12.0,1
9.0,1703,0.0,0
-3.0,301,-15.0,0
-9.0,916,29.0,1
64.0,776,49.0,1
2.0,224,15.0,1
19.0,760,-3.0,0
18.0,1083,22.0,1
19.0,86,16.0,1
15.0,1558,26.0,1
-9.0,416,-8.0,0
-9.0,216,-2.0,0
-2.0,1620,1.0,0
-4.0,1072,-6.0,0
-4.0,1547,-20.0,0
-1.0,1142,-14.0,0
0.0,1836,-37.0,0
0.0,1013,0.0,0
-7.0,331,-25.0,0
0.0,507,-5.0,0
-8.0,204,-19.0,0
35.0,430,50.0,1
-10.0,2704,-21.0,0
-4.0,337,-4.0,0
13.0,369,19.0,1
0.0,283,0.0,0
0.0,1067,-16.0,0
-8.0,949,8.0,0
-2.0,925,-11.0,0
25.0,920,23.0,1
18.0,1052,15.0,1
-4.0,258,-11.0,0
44.0,862,57.0,1
26.0,2149,12.0,1
39.0,861,19.0,1
22.0,793,19.0,1
-3.0,402,-9.0,0
9.0,680,-3.0,0
-4.0,325,-7.0,0
17.0,323,28.0,1
21.0,447,18.0,1
-4.0,391,-6.0,0
24.0,846,33.0,1
22.0,484,8.0,0
-3.0,1052,-3.0,0
17.0,872,21.0,1
9.0,937,14.0,1
-2.0,991,41.0,1
2.0,925,-6.0,0
39.0,1171,33.0,1
56.0,1055,49.0,1
52.0,802,55.0,1
-12.0,1180,-12.0,0
12.0,2072,18.0,1
-5.0,404,-8.0,0
16.0,1535,-7.0,0
-1.0,549,-17.0,0
-3.0,237,-21.0,0
-5.0,152,-19.0,0
8.0,1522,-19.0,0
-2.0,406,-12.0,0
1.0,980,-25.0,0
-1.0,1175,-17.0,0
4.0,595,2.0,0
38.0,844,26.0,1
10.0,253,1.0,0
-5.0,216,-9.0,0
-3.0,190,-6.0,0
17.0,680,14.0,1
89.0,383,100.0,1
-5.0,431,-20.0,0
6.0,986,0.0,0
-7.0,236,-16.0,0
-1.0,109,0.0,0
0.0,109,-5.0,0
0.0,590,12.0,1
-1.0,763,-8.0,0
-12.0,402,-20.0,0
-1.0,695,-18.0,0
0.0,200,-22.0,0
0.0,1605,8.0,0
-13.0,399,-15.0,0
25.0,669,29.0,1
-10.0,179,-15.0,0
-1.0,363,-15.0,0
-6.0,996,23.0,1
-2.0,862,-5.0,0
0.0,787,-4.0,0
121.0,657,107.0,1
10.0,302,-8.0,0
-4.0,317,-13.0,0
2.0,563,6.0,0
-7.0,589,16.0,1
83.0,948,69.0,1
29.0,483,35.0,1
35.0,1846,10.0,1
-13.0,290,-15.0,0
10.0,872,10.0,1
119.0,1226,102.0,1
-1.0,259,-16.0,0
54.0,67,50.0,1
16.0,1635,-8.0,0
28.0,1605,59.0,1
1.0,2075,14.0,1
-1.0,912,-15.0,0
0.0,808,-19.0,0
-2.0,361,-13.0,0
-3.0,1846,6.0,0
2.0,337,-9.0,0
-4.0,612,-3.0,0
-3.0,842,-15.0,0
-4.0,391,-20.0,0
19.0,148,15.0,1
-1.0,333,-3.0,0
18.0,368,11.0,1
42.0,370,41.0,1
1.0,296,-4.0,0
5.0,990,-2.0,0
-7.0,405,-8.0,0
0.0,1107,-4.0,0
13.0,1237,16.0,1
18.0,849,13.0,1
13.0,986,-5.0,0
35.0,819,50.0,1
-10.0,1723,-21.0,0
-5.0,1061,-7.0,0
-11.0,867,-17.0,0
13.0,1721,9.0,0
-10.0,987,-3.0,0
0.0,2457,-35.0,0
9.0,2384,-12.0,0
0.0,223,-15.0,0
6.0,1276,-4.0,0
11.0,226,-2.0,0
-11.0,1448,-30.0,0
14.0,1013,-2.0,0
0.0,1069,-11.0,0
21.0,2519,27.0,1
-3.0,983,-14.0,0
10.0,1517,-11.0,0
9.0,462,16.0,1
0.0,1117,-18.0,0
6.0,1250,5.0,0
53.0,391,55.0,1
20.0,628,35.0,1
-5.0,240,-13.0,0
2.0,147,-13.0,0
0.0,1514,-11.0,0
16.0,1306,15.0,1
4.0,629,1.0,0
24.0,109,15.0,1
-6.0,1249,-16.0,0
-2.0,728,-5.0,0
2.0,689,-15.0,0
-2.0,926,-9.0,0
71.0,1482,46.0,1
18.0,758,16.0,1
-3.0,748,-5.0,0
4.0,262,29.0,1
-1.0,834,5.0,0
-4.0,373,-3.0,0
120.0,1504,106.0,1
17.0,413,5.0,0
-4.0,872,-6.0,0
-7.0,533,10.0,1
-5.0,89,17.0,1
-4.0,236,-12.0,0
105.0,423,123.0,1
30.0,1620,-2.0,0
8.0,1416,-6.0,0
28.0,861,47.0,1
-7.0,1576,-10.0,0
-1.0,993,-11.0,0
-4.0,992,-25.0,0
-7.0,1381,-1.0,0
14.0,591,5.0,0
32.0,1014,27.0,1
1.0,486,-4.0,0
-5.0,577,-18.0,0
15.0,444,12.0,1
38.0,1182,31.0,1
23.0,304,25.0,1
35.0,192,23.0,1
10.0,417,5.0,0
47.0,338,51.0,1
26.0,687,29.0,1
-4.0,655,-15.0,0
9.0,1037,6.0,0
10.0,325,5.0,0
6.0,862,46.0,1
11.0,965,4.0,0
2.0,1208,-4.0,0
3.0,213,0.0,0
39.0,187,35.0,1
78.0,551,69.0,1
3.0,1205,-3.0,0
-1.0,1660,16.0,1
25.0,802,12.0,1
-3.0,679,2.0,0
30.0,2475,17.0,1
-10.0,1118,-24.0,0
78.0,1010,56.0,1
23.0,1074,8.0,0
30.0,1069,3.0,0
-3.0,440,-15.0,0
-5.0,406,-7.0,0
77.0,594,51.0,1
-5.0,714,-32.0,0
5.0,528,-7.0,0
1.0,1956,-3.0,0
0.0,931,-19.0,0
-4.0,1020,-29.0,0
-6.0,270,-15.0,0
-4.0,1237,-6.0,0
-2.0,1124,-24.0,0
-8.0,1080,-16.0,0
-3.0,1487,-12.0,0
-5.0,761,-13.0,0
2.0,981,1.0,0
-3.0,762,-12.0,0
-9.0,1020,-30.0,0
-1.0,581,-11.0,0
-2.0,1010,-38.0,0
-4.0,236,-15.0,0
6.0,1205,-13.0,0
20.0,351,23.0,1
-2.0,871,-7.0,0
-1.0,1034,-11.0,0
-4.0,311,-16.0,0
41.0,495,45.0,1
58.0,247,53.0,1
0.0,334,-5.0,0
-4.0,661,-14.0,0
30.0,416,32.0,1
-6.0,373,-13.0,0
-7.0,1045,-10.0,0
0.0,1310,-10.0,0
-1.0,163,1.0,0
2.0,102,3.0,0
128.0,781,129.0,1
16.0,1028,17.0,1
-7.0,1598,22.0,1
106.0,448,96.0,1
54.0,862,25.0,1
-4.0,216,-6.0,0
37.0,977,31.0,1
-7.0,583,-12.0,0
-1.0,300,-5.0,0
-9.0,992,-13.0,0
-1.0,920,-1.0,0
13.0,544,-10.0,0
24.0,305,9.0,0
1.0,2475,-15.0,0
-1.0,189,-5.0,0
13.0,471,4.0,0
-4.0,663,-8.0,0
9.0,1199,0.0,0
24.0,948,1.0,0
-2.0,562,-12.0,0
12.0,414,0.0,0
23.0,1371,13.0,1
37.0,1072,30.0,1
-1.0,562,-12.0,0
20.0,580,19.0,1
17.0,1180,2.0,0
31.0,1009,18.0,1
14.0,1105,12.0,1
67.0,447,87.0,1
13.0,417,10.0,1
-1.0,1624,-7.0,0
1.0,770,0.0,0
10.0,1053,3.0,0
5.0,2072,-8.0,0
-3.0,1276,-15.0,0
-4.0,1979,-37.0,0
1.0,651,7.0,0
3.0,1739,-19.0,0
37.0,1440,24.0,1
-5.0,944,9.0,0
0.0,1660,-17.0,0
24.0,985,20.0,1
-4.0,432,-9.0,0
0.0,852,21.0,1
26.0,1235,10.0,1
-6.0,697,-6.0,0
17.0,1185,8.0,0
25.0,2556,6.0,0
-7.0,481,-9.0,0
-3.0,502,-14.0,0
3.0,1050,-6.0,0
-1.0,1953,-12.0,0
6.0,528,-1.0,0
-2.0,936,-19.0,0
-6.0,726,-25.0,0
2.0,368,-9.0,0
23.0,643,8.0,0
-2.0,438,-11.0,0
-3.0,551,-12.0,0
47.0,970,21.0,1
-3.0,625,-13.0,0
-7.0,346,-18.0,0
-10.0,341,-27.0,0
2.0,2640,-5.0,0
-4.0,630,6.0,0
36.0,304,40.0,1
-1.0,190,-7.0,0
-1.0,229,-7.0,0
-6.0,451,-5.0,0
53.0,262,53.0,1
19.0,196,14.0,1
-2.0,846,17.0,1
-2.0,133,-9.0,0
15.0,692,11.0,1
-7.0,224,-3.0,0
-8.0,328,-28.0,0
-4.0,143,-11.0,0
29.0,299,13.0,1
31.0,1013,47.0,1
-1.0,589,-11.0,0
73.0,1121,59.0,1
-4.0,605,-3.0,0
52.0,627,70.0,1
26.0,222,11.0,1
-6.0,628,9.0,0
4.0,1084,-17.0,0
95.0,674,92.0,1
6.0,1068,-12.0,0
0.0,602,0.0,0
-1.0,678,23.0,1
-10.0,993,-2.0,0
25.0,2075,6.0,0
14.0,936,4.0,0
21.0,1773,9.0,0
8.0,951,11.0,1
30.0,696,18.0,1
0.0,907,2.0,0
21.0,325,19.0,1
27.0,680,37.0,1
5.0,1605,24.0,1
7.0,973,8.0,0
-5.0,500,-18.0,0
18.0,2176,-10.0,0
-2.0,386,-16.0,0
9.0,337,0.0,0
-3.0,725,-21.0,0
10.0,405,-9.0,0
7.0,1033,11.0,1
1.0,377,-5.0,0
29.0,646,21.0,1
-2.0,358,-10.0,0
0.0,342,-10.0,0
9.0,406,-1.0,0
27.0,441,32.0,1
34.0,371,28.0,1
24.0,328,19.0,1
-1.0,1788,-6.0,0
-3.0,888,24.0,1
-3.0,1021,-12.0,0
23.0,592,19.0,1
9.0,1464,35.0,1
7.0,1192,-7.0,0
47.0,641,40.0,1
32.0,1389,16.0,1
0.0,867,-17.0,0
-3.0,2402,-22.0,0
-7.0,978,-17.0,0
1.0,1105,-9.0,0
-5.0,1693,-12.0,0
-5.0,1426,-21.0,0
3.0,190,18.0,1
-2.0,1990,-20.0,0
-4.0,692,-23.0,0
0.0,1749,-9.0,0
-5.0,1199,-18.0,0
0.0,626,-6.0,0
-4.0,404,-5.0,0
7.0,632,0.0,0
0.0,223,11.0,1
-2.0,569,-1.0,0
-5.0,350,-10.0,0
7.0,95,-6.0,0
-6.0,508,-9.0,0
52.0,604,56.0,1
-4.0,100,-9.0,0
32.0,258,12.0,1
81.0,977,78.0,1
55.0,134,66.0,1
45.0,247,51.0,1
0.0,502,-12.0,0
-1.0,1197,-5.0,0
-8.0,985,-13.0,0
-5.0,157,-3.0,0
12.0,1042,25.0,1
16.0,2133,2.0,0
33.0,1597,36.0,1
47.0,854,41.0,1
7.0,2556,3.0,0
-1.0,240,-12.0,0
38.0,775,63.0,1
-1.0,337,-4.0,0
-4.0,944,-7.0,0
-4.0,612,-13.0,0
-11.0,604,-19.0,0
-8.0,1167,-21.0,0
-6.0,642,-7.0,0
3.0,127,-9.0,0
14.0,84,14.0,1
-2.0,867,-8.0,0
42.0,775,65.0,1
-6.0,447,-3.0,0
-4.0,328,-21.0,0
-1.0,2454,-28.0,0
115.0,1972,117.0,1
36.0,983,23.0,1
91.0,602,107.0,1
53.0,372,51.0,1
-6.0,776,23.0,1
1.0,2402,4.0,0
-2.0,678,-9.0,0
-4.0,280,11.0,1
-5.0,226,-12.0,0
-6.0,96,-9.0,0
-3.0,733,-27.0,0
94.0,967,90.0,1
-4.0,733,-27.0,0
-1.0,1379,-16.0,0
-2.0,2615,-1.0,0
-6.0,414,-19.0,0
25.0,283,17.0,1
-2.0,860,4.0,0
-2.0,516,5.0,0
-6.0,452,-9.0,0
-3.0,239,-9.0,0
23.0,969,28.0,1
-5.0,228,-9.0,0
0.0,806,-1.0,0
41.0,239,36.0,1
52.0,236,41.0,1
0.0,345,-10.0,0
17.0,236,18.0,1
20.0,451,31.0,1
-1.0,1072,-5.0,0
7.0,895,16.0,1
1.0,1521,-11.0,0
28.0,602,32.0,1
39.0,1020,40.0,1
0.0,345,-10.0,0
16.0,1407,-9.0,0
12.0,867,2.0,0
31.0,1999,5.0,0
27.0,2400,11.0,1
28.0,1721,2.0,0
133.0,1005,121.0,1
0.0,719,17.0,1
-3.0,599,-22.0,0
46.0,1192,58.0,1
-8.0,337,-12.0,0
74.0,1303,58.0,1
-3.0,1389,-16.0,0
101.0,1055,92.0,1
33.0,1017,42.0,1
4.0,1464,-16.0,0
0.0,1448,-15.0,0
-4.0,867,-8.0,0
-1.0,224,1.0,0
16.0,1180,10.0,1
-8.0,68,-5.0,0
-4.0,515,-20.0,0
-3.0,526,-17.0,0
9.0,689,10.0,1
31.0,447,20.0,1
35.0,721,17.0,1
1.0,950,-4.0,0
8.0,2475,-7.0,0
-3.0,762,-30.0,0
6.0,1306,-6.0,0
-4.0,813,-8.0,0
-3.0,1089,-29.0,0
-1.0,957,1.0,0
-1.0,581,-19.0,0
-10.0,271,-21.0,0
-3.0,201,18.0,1
-6.0,544,-40.0,0
-4.0,651,0.0,0
-1.0,731,-8.0,0
-4.0,774,-15.0,0
0.0,250,-9.0,0
-3.0,764,-16.0,0
0.0,692,-21.0,0
-3.0,216,-2.0,0
11.0,100,10.0,1
0.0,323,23.0,1
-2.0,139,-14.0,0
-1.0,607,-14.0,0
32.0,312,24.0,1
73.0,89,72.0,1
-5.0,270,31.0,1
-6.0,252,-18.0,0
-3.0,257,-11.0,0
-4.0,129,-8.0,0
-3.0,574,-23.0,0
0.0,550,-13.0,0
20.0,451,16.0,1
-6.0,438,0.0,0
4.0,119,22.0,1
-4.0,114,-18.0,0
16.0,867,-7.0,0
17.0,231,-2.0,0
33.0,599,21.0,1
-6.0,489,-15.0,0
14.0,1744,-4.0,0
22.0,166,23.0,1
16.0,1014,26.0,1
-13.0,323,-9.0,0
0.0,1476,23.0,1
20.0,1127,12.0,1
-5.0,1154,10.0,1
26.0,689,35.0,1
2.0,158,11.0,1
5.0,2288,-1.0,0
0.0,1671,8.0,0
-20.0,1048,-17.0,0
-4.0,2521,-7.0,0
-7.0,1089,4.0,0
20.0,1337,42.0,1
-2.0,130,-14.0,0
-2.0,236,-8.0,0
15.0,356,6.0,0
0.0,601,6.0,0
34.0,349,56.0,1
11.0,407,-1.0,0
5.0,393,3.0,0
15.0,759,10.0,1
6.0,1444,-17.0,0
7.0,1189,3.0,0
9.0,192,11.0,1
20.0,1180,-7.0,0
-7.0,668,-9.0,0
-3.0,735,-11.0,0
40.0,2018,20.0,1
-7.0,2565,-32.0,0
8.0,1400,-11.0,0
16.0,2300,-29.0,0
-1.0,1849,-1.0,0
24.0,1598,0.0,0
1.0,2556,5.0,0
-11.0,1107,-12.0,0
65.0,733,53.0,1
-8.0,1096,-20.0,0
13.0,868,22.0,1
50.0,551,54.0,1
-6.0,1562,10.0,1
-1.0,214,-21.0,0
19.0,1034,47.0,1
66.0,430,52.0,1
23.0,852,32.0,1
-9.0,776,7.0,0
-2.0,2762,-15.0,0
1.0,315,-8.0,0
-8.0,693,-28.0,0
-8.0,588,-5.0,0
57.0,134,73.0,1
-3.0,545,-6.0,0
25.0,157,16.0,1
43.0,588,52.0,1
-2.0,238,-12.0,0
-2.0,109,2.0,0
-18.0,598,-18.0,0
-3.0,160,1.0,0
3.0,199,-10.0,0
-6.0,643,10.0,1
-6.0,503,-4.0,0
78.0,1464,45.0,1
-1.0,163,-3.0,0
9.0,581,-7.0,0
-3.0,398,8.0,0
12.0,984,32.0,1
