budget,id,popularity,revenue,runtime,vote_average,vote_count,if_popular
31000000,6488,15.895661,53208180,103,6.2,433,0
31000000,10559,19.258041,68106245,118,7,462,1
31000000,296099,47.753598,104384188,99,6.2,1195,0
30250000,8012,15.585138,115101622,105,6.4,302,0
45000000,1574,32.217425,306776732,113,6.9,677,0
34200000,9032,34.86859,234801895,93,6.1,875,0
30000000,2770,36.432598,287553595,108,6,1344,0
30000000,862,73.640445,373554033,81,7.7,5269,1
30000000,1637,49.526736,350448145,116,6.8,1783,0
30000000,72570,26.780961,196114570,104,7,1293,1
31000000,27569,6.487344,15134293,105,6,89,0
30000000,10637,25.996219,136706683,113,7.4,821,1
30000000,1669,46.212155,199200000,134,7.2,957,1
25000000,132363,32.105328,115922175,132,7.2,1101,1
20000000,9472,41.156217,167722310,92,6.2,981,0
30000000,2907,37.179547,191502426,99,6.7,848,0
30000000,9273,34.391792,212385533,90,6.1,1099,0
37000000,9880,40.176265,165335153,115,6.5,1023,0
26000000,2925,10.704596,116400000,102,6.5,166,0
33000000,807,79.579532,327311859,127,8.1,5765,1
30000000,17654,63.13678,210819611,112,7.3,3382,1
30000000,11836,27.870755,140161792,87,6.7,574,0
25000000,322,31.242999,156822020,138,7.6,1422,1
30000000,70,70.456012,216763646,132,7.7,2439,1
80000000,9535,29.415229,176885658,103,6.4,503,0
29000000,11036,55.109138,115603229,123,7.7,3067,1
30000000,6557,30.695228,160259319,111,6.1,978,0
35000000,18126,13.788422,155545279,102,6,449,0
30,16340,4.590277,103,78,6,100,0
30000000,10333,3.845231,74787599,132,5.9,56,0
30000000,4476,26.952727,160638883,133,7.2,619,1
25000000,22947,33.704181,163670000,109,6.7,1205,0
30000000,2755,19.925026,105834556,125,6.7,362,0
35000000,82654,43.742241,116980662,97,6.4,2652,0
30000000,59967,46.377628,47042000,118,6.6,4697,0
0,16300,9.166658,0,87,4.9,95,0
30000000,9598,34.36645,254134910,89,6,733,0
30000000,82696,12.967137,114281051,100,5.8,284,0
30000000,9870,50.670253,105173115,111,6.4,1172,0
45000000,8292,24.694551,92374674,109,6.7,607,0
30000000,8780,11.409124,63833449,99,5.8,205,0
0,9715,7.922716,0,114,5.8,81,0
30000000,10521,33.385429,114663461,89,5.9,856,0
19000000,10762,8.584398,69631118,95,5.3,214,0
37000000,10096,41.569541,96455697,98,6.3,1204,0
30000000,59436,43.753585,151119219,94,7.4,1990,1
0,227783,18.568021,0,85,5.5,319,0
53000000,4133,28.350529,83282296,124,7.4,1317,1
80000000,10207,10.81051,118880016,131,5.8,196,0
30000000,172,19.578249,70200000,107,5.6,376,0
30000000,21972,5.73667,0,99,5.7,100,0
30000000,36593,28.624038,51132598,83,6.3,521,0
30000000,707,27.230493,152427960,131,6,506,0
30000000,533,30.380747,192452832,85,6.8,643,0
30000000,6023,29.489274,156835339,126,6.9,977,0
30000000,6439,8.058109,93772522,102,5.1,123,0
30000000,4347,33.369305,129266061,123,7.4,1049,1
30000000,37056,16.52083,0,105,6.6,796,0
30000000,4105,11.19602,45892212,125,6.2,243,0
30000000,76489,14.585968,54819301,92,4.9,140,0
40000000,3933,43.571612,117195061,77,7.2,1894,1
0,9918,8.305085,42647449,118,7.2,144,1
30000000,273481,55.424027,84025816,121,7.2,2416,1
30000000,307081,65.364452,91709827,123,7.3,2067,1
30000000,16871,45.083509,90810892,99,6.2,966,0
25000000,293863,82.052056,65663276,112,7.4,1990,1
0,13156,15.011624,0,111,6.9,260,0
30000000,41233,25.060342,159291809,107,6.6,582,0
25000000,9266,11.42943,51842679,104,5.6,159,0
30000000,1262,32.26789,53653224,113,7.1,721,1
30000000,4513,33.394082,75505973,113,6.2,767,0
30000000,22970,73.987775,66486080,95,6.5,2263,0
30000000,7278,10.608998,84646831,84,3.7,359,0
30000000,9013,12.821329,38413606,126,7.2,238,1
27000000,865,30.131498,38122105,101,6.4,703,0
25000000,10776,12.113235,38748395,94,6.6,384,0
30000000,50456,31.191975,63782078,111,6.5,1263,0
30000000,9823,11.916389,51376861,95,3.8,221,0
30000000,59861,20.355458,36160375,98,5.7,359,0
30000000,133805,63.848541,82394288,100,5.8,1463,0
30000000,12763,8.999675,34742066,108,6.6,162,0
30000000,9766,9.278361,41480851,125,6.5,206,0
45000000,14034,7.185212,0,94,5.1,66,0
30000000,12244,55.806402,48428063,79,6.6,1262,0
30000000,109421,48.237797,63372757,106,6.4,1323,0
0,11137,17.943945,0,111,5.9,278,0
30000000,51162,19.143721,14460000,63,6.8,258,0
19000000,10152,15.67747,39267515,85,4.1,210,0
30000000,9452,4.52363,29202884,108,6.3,66,0
0,239566,13.064264,31911598,139,6.4,158,0
0,53113,2.644427,0,127,6.2,27,0
30000000,9271,5.301589,24048000,106,5.4,163,0
0,4474,20.252143,60896147,95,4.8,442,0
30000000,184346,29.359201,0,118,5.9,690,0
30000000,48340,20.063165,108609310,108,5.8,339,0
35000000,14846,6.246199,22034832,111,5.2,112,0
30000000,72207,27.71063,53909751,124,5.7,457,0
30000000,16232,2.850896,21800302,104,5,66,0
30000000,43539,34.421696,51148651,133,6.9,905,0
30000000,9920,15.89534,31070211,87,4.8,458,0
30000000,8978,18.706504,35294470,109,6,311,0
30000000,11702,9.607391,19204929,87,6,127,0
25000000,18550,2.77255,17193231,98,5.2,47,0
0,8869,17.834976,0,99,5.4,295,0
30000000,43347,20.236951,102820008,112,6.6,1233,0
30000000,3489,16.883429,16930884,108,5.7,313,0
35000000,9701,12.779201,25224242,126,6.8,125,0
40000000,2122,14.729386,26155781,98,5.5,278,0
26000000,37707,23.227877,0,104,5.5,671,0
37000000,10658,11.374306,37962774,110,5.1,221,0
30000000,13150,10.703602,31148328,130,6.3,240,0
30000000,9042,10.756266,15007991,97,5.1,202,0
30000000,17813,4.352422,15368897,96,5,68,0
30000000,11208,9.301562,13001257,114,6.7,157,0
17000000,58151,18.27083,24922237,106,6,603,0
30000000,11400,19.106154,30536013,135,6.4,330,0
30000000,10350,5.259585,0,100,4,72,0
0,28902,3.226243,0,100,5.4,44,0
100000000,14164,21.677732,0,85,2.9,462,0
30000000,76640,43.882857,0,107,5.7,1266,0
25000000,11058,12.10235,30114487,102,4.7,114,0
23000000,14844,3.362045,12,111,6.1,152,0
30000000,57089,10.694417,13521829,86,4.8,131,0
30000000,1947,6.353971,18618284,108,6.7,161,0
30000000,8054,37.181019,64352607,123,6.3,869,0
30000000,46829,4.952735,8454301,134,7.2,129,1
30000000,146238,22.975918,62616646,91,5.5,543,0
30000000,9989,8.359599,18195610,108,5.8,153,0
18000000,9665,16.102271,26828365,122,7.4,383,1
30000000,311,49.336397,0,229,8.2,1069,1
0,102362,29.647844,18074539,118,5.9,638,0
0,11162,12.467267,0,138,6.7,144,0
0,6016,2.774811,0,108,6,31,0
0,17186,3.71305,3102550,80,5.4,29,0
30000000,13967,8.386432,35078241,92,6.3,141,0
0,2008,3.866026,0,98,5,29,0
21000000,9053,12.790408,480314,87,5,205,0
30000000,4512,35.53352,14711793,160,7,776,1
30000000,76349,4.065212,108348,125,5,41,0
0,31203,20.362025,0,91,5.9,306,0
30000000,265208,48.0343,0,92,5.4,656,0
30000000,45610,13.268936,2527904,129,6.4,286,0
0,50135,8.010046,0,93,5.5,90,0
30000000,1874,12.257654,0,140,7,38,1
27000000,271331,6.036684,0,110,3,16,0
30000000,215211,10.958697,0,103,5.8,195,0
30000000,367961,2.625594,0,85,6.4,7,0
30000000,10955,2.981047,0,110,6.6,69,0
19000000,223702,66.242737,140752617,83,5.6,2238,0
29000000,254470,71.496894,287506194,115,6.8,1940,0
28000000,69,35.580032,186438883,136,7.3,718,1
30000000,4967,8.085872,37036004,127,5.9,159,0
29000000,9449,10.364582,0,86,5.8,135,0
0,11499,16.87784,0,122,7.2,328,1
30000000,4912,18.165957,33013805,113,6.6,275,0
29000000,12771,8.93941,16930185,100,5,85,0
29000000,323676,20.55509,78636257,91,5.5,431,0
0,12506,3.735723,0,157,6.9,51,0
0,24071,4.310168,0,112,6.3,26,0
12000000,11249,12.653831,24829644,87,4.9,287,0
29000000,9667,24.240361,21126225,103,6.8,455,0
28000000,812,92.982009,504050219,90,7.4,3416,1
28000000,277216,61.76233,201634991,147,7.7,1355,1
28000000,87,66.976776,333000000,118,7.1,2781,1
30000000,14444,7.981116,100491683,79,5.7,147,0
60000000,2043,21.252797,105178561,104,6.1,400,0
29000000,315664,19.237254,48902953,110,6.6,392,0
29000000,1428,27.555646,98185582,102,6.2,594,0
28000000,562,66.169628,140767956,131,7.5,3948,1
28000000,15373,24.917665,92380927,99,6.4,564,0
28000000,318846,57.518472,133346506,130,7.3,2607,1
0,26320,11.870161,0,120,6.2,127,0
28000000,14292,7.534003,64445708,135,7,159,1
28000000,924,44.529429,102356381,101,6.8,1016,0
35000000,2018,14.949395,94728529,103,5.5,427,0
30000000,192577,14.726338,17137302,115,6.5,356,0
21000000,9428,24.13081,71441250,110,7.4,1286,1
30000000,2832,45.915165,90259536,90,7.1,1061,1
28000000,137093,28.043508,134402450,105,6.4,799,0
28000000,699,26.090746,195312802,127,6.3,490,0
28000000,9778,14.530803,77516304,90,6.6,521,0
27000000,8831,13.308127,101646581,99,5.5,282,0
28000000,9398,38.0958,60780981,89,6.1,1337,0
28000000,112949,37.729059,97594140,115,6.9,823,0
28000000,10439,18.650748,39514713,96,6.4,471,0
28000000,3638,15.794946,92601050,104,6.1,327,0
28000000,23483,45.054936,96188903,117,7.1,4645,1
28000000,62206,25.039383,40547440,83,5.6,531,0
28000000,10577,6.756771,33000337,99,4.6,148,0
28000000,218778,22.14595,100654149,81,6.1,493,0
28000000,4348,36.58383,121147947,135,7.7,1358,1
28000000,78,94.056131,33139618,117,7.9,3509,1
28000000,11780,10.703456,31596911,139,6.5,148,0
28000000,192102,41.638961,52597999,113,6,883,0
21000000,2001,14.518708,54926886,117,6.5,323,0
0,10383,3.312385,0,97,4.5,38,0
35866397,11516,3.75074,20217080,98,7,49,1
28000000,10025,22.074306,38159905,103,5.8,491,0
28000000,15198,4.436792,8888143,119,6,69,0
28000000,23172,14.639324,45236543,94,5.5,345,0
28000000,17834,1.767479,8345056,86,5.5,46,0
28000000,10016,13.145205,14010832,98,4.8,296,0
28000000,10317,12.921594,7002261,108,5.8,195,0
28000000,58431,28.397048,16374328,108,5.5,640,0
28000000,9746,7.039189,5684789,134,6.8,91,0
27000000,13092,16.785866,17286299,110,6.2,244,0
28000000,59859,40.28635,60700000,103,6.3,2224,0
24000000,13495,6.009644,23321954,145,5.6,61,0
28000000,254473,25.520976,68896829,90,5.7,615,0
27500000,700,25.633663,187500000,131,6.2,527,0
30000000,4964,22.527211,219076518,129,6.2,1214,0
30000000,10024,24.09152,95714875,109,7.1,598,1
35000000,13490,6.248273,43650785,114,5.7,57,0
8000000,15927,9.548391,27187653,163,6.9,67,0
15000000,1259,12.576381,49469904,92,6.9,235,0
27500000,5125,12.741073,24748670,120,6.2,205,0
27000000,174,16.188572,96900000,113,6.7,413,0
27000000,9583,5.576937,0,116,5.6,65,0
27000000,9437,18.913,60527873,115,6.2,345,0
27000000,525,44.714264,115229890,133,7.5,1065,1
27000000,10188,11.870301,44352417,117,6,238,0
0,63574,5.753705,0,117,6.7,33,0
27000000,245,28.227984,129000000,101,6.6,607,0
27000000,9825,11.678561,56870414,82,5.5,247,0
27000000,186,36.921445,56308881,110,7.4,1323,1
27000000,9549,17.567332,21500000,193,7.3,235,1
30000000,61891,16.698316,15395087,130,6.3,288,0
27000000,34584,47.862016,20158808,102,7,1002,1
27000000,2666,39.324831,27200316,100,7.2,828,1
0,12783,18.591657,0,110,6.7,396,0
25000000,13155,5.650125,11137801,109,6.7,120,0
27000000,42807,3.123583,76000000,113,5.9,44,0
27000000,28355,23.917982,29000000,109,6.1,563,0
27000000,8080,8.715822,13000000,99,5.5,98,0
0,5126,5.737161,0,106,6.8,79,0
27000000,56288,14.788073,85564310,89,4.4,222,0
27000000,303858,38.279458,93282604,98,6.5,1068,0
28,1613,9.670031,14,93,5.9,173,0
0,31582,5.271559,4488529,112,5.9,56,0
27000000,16617,17.193659,21148829,106,6.3,333,0
25000000,8944,8.31653,6673422,104,5.2,127,0
0,41488,2.653988,0,120,5.9,23,0
0,37028,0.548435,0,133,6.9,6,0
26000000,14560,31.250383,183293131,91,5.2,788,0
26000000,10330,24.345651,110230332,97,6,879,0
26000000,6957,38.473732,109449237,116,6.2,1983,0
25000000,1934,31.792964,289317794,122,6.8,796,0
28000000,169917,61.309619,53181600,113,6.2,1131,0
15000000,951,5.411154,201957688,111,5.8,628,0
27000000,10189,41.832392,101624843,111,6.6,1148,0
26000000,9454,21.988861,65705772,121,6.8,399,0
22000000,2055,19.068175,68296293,139,7,262,1
26000000,1551,24.114459,61489265,115,6.3,404,0
22000000,5902,20.256571,50750000,175,6.9,207,0
26000000,11460,8.802626,57891803,85,6.2,455,0
26000000,9358,37.355826,90426405,90,5.9,1023,0
26000000,134,39.742009,71868327,106,7.3,1112,1
26000000,22894,30.981604,67918658,100,5.2,629,0
25000000,134374,31.893932,86175291,130,6.1,1573,0
0,1901,15.376391,0,109,5.9,194,0
26000000,15028,5.894163,38793283,94,4.9,89,0
26000000,11509,10.981038,0,127,7.1,146,1
26000000,7445,22.07638,43318349,104,6.8,633,0
26000000,17047,10.925618,28818995,100,5.2,144,0
56000000,62838,21.219292,142044638,118,5.7,718,0
42000000,2057,14.831402,35402320,118,5.8,198,0
26000000,70436,22.520842,29657751,111,6.1,426,0
30000000,16784,3.314094,14000000,110,4.8,54,0
26000000,8011,7.964451,36800000,99,4.5,110,0
26000000,31640,1.492056,0,101,5.5,34,0
26000000,9092,4.810621,0,100,6,62,0
0,2779,9.317265,0,103,6.5,165,0
26000000,316002,5.644844,0,100,3.9,95,0
25530000,36355,4.475007,20080020,95,5.3,84,0
26000000,238615,66.097437,30523226,116,6.3,1091,0
25000000,1985,20.679652,82466670,129,6.8,417,0
30000000,615,38.171417,611899420,127,6.9,864,0
25000000,788,30.884535,441286195,125,7,1591,1
25000000,380,49.510658,412800000,133,7.6,1709,1
33000000,13223,50.7453,269958228,116,7.8,3086,1
25100000,10523,10.445391,29506464,131,6.1,143,0
25000000,8681,80.879032,226830568,93,7.2,4369,1
26000000,239571,33.93914,35926213,117,7.2,765,1
25000000,619,26.576385,411006740,129,6.1,661,0
22000000,424,104.469351,321365567,195,8.3,4329,1
25000000,50014,42.191509,124272124,146,7.8,1910,1
28000000,162903,20.267062,8555008,128,5.7,364,0
0,11024,22.644275,181466833,93,5.4,500,0
26000000,208763,7.182761,0,127,4.9,71,0
30000000,6466,26.69592,114908830,97,5.8,594,0
0,254024,7.336256,0,100,4.7,64,0
25000000,12589,12.739721,80936232,83,5.6,231,0
25000000,7191,46.942396,170764026,85,6.4,2251,0
25000000,1497,15.505137,78000000,88,5.8,286,0
25000000,117,38.272889,76270454,119,7.6,1384,1
25000000,6977,53.645267,171600000,122,7.7,3003,1
25000000,168530,28.468,153997819,99,6.1,853,0
25000000,634,35.310712,281929795,97,6.5,1356,0
25000000,392,28.727731,152500343,121,6.8,951,0
45000000,10327,4.340616,124914842,95,5.1,377,0
25000000,88042,14.604911,119772232,104,5.7,210,0
25000000,41630,38.688822,147780440,107,6.1,1331,0
25000000,11969,30.537845,56505065,130,7.4,626,1
25000000,2085,19.750059,91036760,115,6,330,0
2800000,794,25.939385,60922980,111,7.2,476,1
25000000,9286,31.64341,117719158,93,5.8,974,0
25000000,77877,26.811541,99357138,101,6.8,946,0
60000000,1265,40.646102,137587063,96,7,1113,1
25000000,866,34.160448,116766556,106,7.2,1223,1
0,175555,5.377155,0,100,7,35,1
25000000,75174,48.552871,77278331,117,6.4,1451,0
25000000,11096,18.228538,122644820,101,6.1,440,0
26000000,8699,29.342744,90574188,94,6.7,1493,0
25000000,769,63.654244,46836394,145,8.2,3128,1
28000000,10923,11.859396,58795814,102,5,284,0
25000000,11283,24.356483,122489822,97,6.4,711,0
25000000,111,70.105981,65884703,170,8,2948,1
25000000,11676,8.618208,0,97,6.3,174,0
23000000,746,21.189028,43984230,163,7.4,355,1
25000000,77866,31.364901,63100000,109,6.1,770,0
0,9416,7.615653,0,97,5.9,87,0
25000000,7345,37.817905,77208711,158,7.9,1537,1
35000000,14317,5.784661,0,85,5.8,44,0
0,20694,8.255708,0,84,5.6,61,0
25000000,12277,6.086083,41604473,86,5.5,112,0
25000000,9779,17.17372,39053061,119,6.3,386,0
25000000,2140,16.936576,64437847,98,6.4,298,0
25000000,12620,25.838073,70442940,97,5.6,529,0
25000000,14177,5.625632,36351350,105,5.4,115,0
25000000,198185,17.312433,38307627,124,6.6,259,0
25000000,227156,53.811461,66980456,94,6.4,1798,0
0,10735,7.057765,0,105,5.8,368,0
17000000,11351,19.045146,63102666,104,5.5,299,0
25000000,10030,21.729434,59192128,101,5.5,444,0
25000000,10623,12.837116,56489558,101,5.8,236,0
25000000,590,20.953265,41597830,114,7,451,1
20000000,9655,10.81439,33889159,105,6.4,671,0
25000000,1268,27.683874,229736344,90,6.1,663,0
20000000,11237,9.855474,70992898,97,4.9,199,0
25500000,190955,12.756344,2415472,128,6,171,0
25000000,5123,29.533437,66122026,114,7.1,797,1
30000000,4518,14.179538,82150642,124,7.1,334,1
25000000,11932,14.340095,50671850,89,5.5,350,0
25485000,11165,9.795985,29548291,144,6.9,147,0
25000000,6116,6.889437,100000000,93,4.7,123,0
25000000,57431,19.428994,34942188,81,5.4,325,0
0,21724,7.326034,0,83,4.7,71,0
25000000,278,136.747729,28341469,142,8.5,8205,1
21150000,9290,6.081772,39438674,92,4.7,146,0
27000000,11543,17.329269,25023434,113,6.7,244,0
25000000,284536,22.622453,39171130,111,5.7,543,0
25000000,152737,20.561682,74188937,121,6.9,483,0
25000000,13374,13.288177,27645491,98,5.9,185,0
30000000,8976,19.212552,42886719,107,6.5,318,0
23000000,319888,29.365851,46152800,106,7.2,661,1
25000000,9469,10.232599,21567853,136,6.7,134,0
25000000,1909,8.870614,22200000,97,6.2,183,0
25000000,22971,19.402816,114977104,115,6.6,1262,0
25000000,34813,24.903418,23580000,97,6.2,515,0
25000000,46261,14.562197,36993168,99,5.4,341,0
25000000,10431,18.896239,40452643,103,6,414,0
25000000,8051,15.960916,17000000,95,6.9,530,0
25000000,9352,25.848003,20796847,93,6.5,656,0
13000000,10167,6.337063,0,98,4.6,82,0
26000000,18147,10.006282,0,90,5.4,66,0
0,17170,2.753501,0,107,4.7,28,0
0,18975,6.718497,0,90,5,54,0
25000000,15487,7.538513,15431177,120,6.9,110,0
30000000,22825,21.606001,33333531,115,5.4,597,0
8000000,11152,13.715715,0,91,5.6,265,0
25000000,1831,3.707511,24362772,108,4.3,29,0
25000000,43931,7.001176,19829957,107,5.2,147,0
25000000,10591,39.784026,30411183,108,6.3,824,0
25000000,10861,10.115011,51702483,100,5.2,101,0
0,12770,7.321181,0,85,4.4,46,0
25000000,276907,32.854557,42972994,131,6.7,973,0
0,10074,6.309587,14334401,88,6.3,313,0
28000000,65055,8.363702,10126458,91,4.9,132,0
25,10397,4.88794,13,145,7,59,1
25000000,200505,14.17009,28831145,109,6.5,304,0
25000000,11954,12.18362,0,116,6.2,135,0
25000000,60309,9.169271,15478800,122,6.2,137,0
25000000,9787,8.127728,13411957,107,7,210,1
25000000,293646,10.699952,24902723,120,6,378,0
25000000,6978,29.796394,11000000,99,7.1,705,1
0,133698,11.60921,0,104,5.6,194,0
25000000,59440,51.915025,23057115,140,7.7,1272,1
28000000,1770,8.314624,16900000,132,6.7,97,0
0,10655,5.529035,25000000,254,6.6,90,0
25000000,8988,4.002579,11207130,113,6.1,82,0
25000000,15992,3.888776,10719357,99,4.6,45,0
25000000,17707,7.296459,13000000,100,6.2,111,0
14000000,77883,21.680424,85446075,92,5.8,498,0
25000000,40001,7.946769,10070000,105,5.3,25,0
25000000,64639,7.473455,10324441,110,5.5,144,0
25000000,9903,5.073536,11772461,116,6.4,60,0
0,21338,3.623002,0,92,5.7,34,0
32000000,20766,41.075532,27635305,111,6.8,1087,0
25000000,24264,4.020194,5778353,117,5,22,0
0,19803,2.083856,0,95,5.5,28,0
25000000,20309,2.909346,0,95,4.8,47,0
25000000,9912,8.450513,0,127,7.3,166,1
25000000,9067,8.186936,4064495,98,5.5,138,0
0,27360,5.079017,0,95,5.1,14,0
25000000,8338,17.603823,19844979,121,6.4,387,0
25000000,168705,7.008216,2405420,95,3.5,118,0
25000000,72113,20.011435,27603069,80,7,738,1
25000000,9729,4.051221,0,107,5.9,66,0
0,94352,5.987486,34153101,91,6.1,58,0
25000000,22256,3.849873,777423,117,6.2,19,0
25000000,12404,3.593165,2336172,114,6.6,49,0
13500000,152742,30.058263,19255873,124,7.7,704,1
25000000,11699,17.339852,10589102,122,6,326,0
0,49953,15.805449,0,88,5.6,151,0
25000000,48034,15.279021,48531470,154,7.1,380,1
0,39845,5.000126,0,117,6,21,0
0,25353,1.684948,0,82,3.8,7,0
25000000,36696,5.753564,6500000,85,6.3,10,0
25000000,109091,35.022029,71009334,117,5,712,0
25000000,38543,12.31708,0,121,6.2,227,0
25000000,33157,1.894749,3052000,128,7,31,1
25000000,290864,6.895866,0,100,6.5,114,0
25000000,242166,3.344158,0,100,4.1,26,0
14000000,859,14.480628,34670720,119,7,257,1
25000000,83770,14.613152,8784318,137,5.5,301,0
24000000,168,22.258428,133000000,119,6.9,477,0
24000000,1246,30.445257,155721132,102,6.5,835,0
